time_UTC,az_deg,el_deg,az_rate_deg_s,el_rate_deg_s,slant_range_km,range_rate_km_s
2026-04-06 06:29:50.814,224.102794,1.67323,0.003138240740740741,-0.001960046296296296,384433.09684292576,0.7951015
2026-04-06 06:30:50.814,224.291009,1.565685,0.003134027777777778,-0.0019666203703703703,384480.81724871375,0.7957111
2026-04-06 06:31:50.814,224.478961,1.458294,0.0031297685185185183,-0.001973148148148148,384528.5741085109,0.7963166
2026-04-06 06:32:50.814,224.66665,1.351091,0.0031255092592592593,-0.001979675925925926,384576.36716800084,0.7969179
2026-04-06 06:33:50.814,224.854077,1.244112,0.0031212500000000003,-0.0019861574074074074,384624.1961758591,0.797515
2026-04-06 06:34:50.814,225.041243,1.137392,0.0031169907407407405,-0.0019925925925925922,384672.06087926525,0.7981079
2026-04-06 06:35:50.814,225.228148,1.030967,0.0031127314814814815,-0.0019989814814814814,384719.9610283909,0.7986965
2026-04-06 06:36:50.814,225.414794,0.924872,0.003108472222222222,-0.0020053703703703705,384767.89636742364,0.799281
2026-04-06 06:37:50.814,225.601182,0.819138,0.0031042129629629627,-0.002011712962962963,384815.8666390552,0.7998611
2026-04-06 06:38:50.814,225.787311,0.713793,0.0031,-0.0020180555555555555,384863.87159196107,0.800437
2026-04-06 06:39:50.814,225.973184,0.60886,0.0030957407407407405,-0.0020243055555555557,384911.9109673371,0.8010086
2026-04-06 06:40:50.814,226.158801,0.504353,0.0030914814814814815,-0.002030601851851852,384959.9845093707,0.801576
2026-04-06 06:41:50.814,226.344163,0.400272,0.0030872222222222225,-0.0020368055555555556,385008.09195776173,0.802139
2026-04-06 06:42:50.814,226.52927,0.296601,0.003083009259259259,-0.002043009259259259,385056.2330552019,0.8026977
2026-04-06 06:43:50.814,226.714125,0.193304,0.00307875,-0.0020491666666666666,385104.40754139074,0.803252
2026-04-06 06:44:50.814,226.898727,0.090313,0.003074490740740741,-0.002055324074074074,385152.61516201193,0.8038022
2026-04-06 06:45:50.814,227.083077,-0.012478,0.0030702777777777777,-0.0020614351851851852,385200.85565227736,0.8043479
2026-04-06 06:46:50.814,227.267178,-0.115219,0.0030660185185185183,-0.0020675,385249.12874889467,0.8048891
2026-04-06 06:47:50.814,227.451029,-0.218123,0.0030618055555555555,-0.0020735185185185184,385297.4341870757,0.805426
2026-04-06 06:48:50.814,227.634631,-0.321472,0.003057546296296296,-0.002079537037037037,385345.77170652,0.8059585
2026-04-06 06:49:50.814,227.817987,-0.439965,0.0030533333333333332,-0.0020855555555555558,385394.1410379516,0.8064866
2026-04-06 06:50:50.814,228.001095,-0.565276,0.0030490740740740743,-0.0020914814814814815,385442.54192106996,0.8070103
2026-04-06 06:51:50.814,228.183959,-0.690944,0.0030448611111111115,-0.0020974074074074076,385490.9740895911,0.8075295
2026-04-06 06:52:50.814,228.366578,-0.816966,0.003040648148148148,-0.0021033333333333334,385539.4372742388,0.8080443
2026-04-06 06:53:50.814,228.548954,-0.943341,0.003036435185185185,-0.0021091666666666667,385587.9312102248,0.8085546
2026-04-06 06:54:50.814,228.731089,-1.070067,0.003032175925925926,-0.0021149999999999997,385636.4556267769,0.8090604
2026-04-06 06:55:50.814,228.912982,-1.197143,0.0030279629629629628,-0.0021208333333333335,385685.010257611,0.8095618
2026-04-06 06:56:50.814,229.094635,-1.324566,0.00302375,-0.002126574074074074,385733.59483494685,0.8100587
2026-04-06 06:57:50.814,229.276049,-1.452334,0.003019537037037037,-0.002132361111111111,385782.2090880123,0.810551
2026-04-06 06:58:50.814,229.457225,-1.580447,0.0030153703703703705,-0.0021380555555555554,385830.8527430433,0.8110389
2026-04-06 06:59:50.814,229.638165,-1.708901,0.0030111574074074073,-0.00214375,385879.5255307635,0.8115222
2026-04-06 07:00:50.814,229.81887,-1.837696,0.0030069444444444445,-0.002149398148148148,385928.22717740905,0.812001
2026-04-06 07:01:50.814,229.99934,-1.96683,0.003002777777777778,-0.0021550462962962964,385976.9574107117,0.8124752
2026-04-06 07:02:50.814,230.179578,-2.0963,0.002998564814814815,-0.002160648148148148,386025.71595989936,0.8129448
2026-04-06 07:03:50.814,230.359583,-2.226106,0.002994398148148148,-0.0021662037037037036,386074.50254821585,0.8134099
